 Mh1       Mh2        Mhc       MR        ld345          ld        a        Omega       protonSI     Br(H->h1h1)    Br(H->h2h2)     Br(H->h-h+)    Br(H->AA)       Width_H   
816.17   824.86   819.25   2707.13   -9.829E-02   3.158E+00   3.80     1.184E-01      7.970E-11     0.000E+00      0.000E+00       0.000E+00      2.210E-03      4.392E-03  
1878.66   1885.23   1885.45   4252.22   -1.189E+00   1.653E+00   4.42     1.175E-01      2.206E-09     0.000E+00      0.000E+00       0.000E+00      2.211E-03      4.392E-03  
1065.24   1066.81   1065.39   3946.17   5.104E-01   1.639E+00   3.86     1.191E-01      1.262E-09     0.000E+00      0.000E+00       0.000E+00      2.207E-03      4.392E-03  
693.22   698.40   695.66   4025.46   -2.726E-01   2.341E+00   4.02     1.178E-01      8.491E-10     0.000E+00      0.000E+00       0.000E+00      2.212E-03      4.392E-03  
736.93   744.29   741.28   3006.40   -1.275E-01   1.947E+00   4.21     1.192E-01      1.645E-10     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
752.80   761.01   755.56   2698.03   -1.615E-01   1.495E+00   4.60     1.176E-01      2.528E-10     0.000E+00      0.000E+00       0.000E+00      2.211E-03      4.392E-03  
1648.42   1652.18   1656.42   3762.64   -9.476E-01   2.083E+00   3.02     1.181E-01      1.818E-09     0.000E+00      0.000E+00       0.000E+00      2.210E-03      4.392E-03  
1616.45   1619.21   1618.89   3857.64   5.973E-01   1.569E+00   3.96     1.185E-01      7.511E-10     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
1293.54   1296.28   1295.28   3000.95   -5.749E-01   4.154E+00   4.76     1.180E-01      1.086E-09     0.000E+00      0.000E+00       0.000E+00      2.212E-03      4.392E-03  
1310.01   1314.70   1319.81   4349.30   -8.281E-01   3.057E+00   4.16     1.173E-01      2.197E-09     0.000E+00      0.000E+00       0.000E+00      2.210E-03      4.392E-03  
968.86   970.22   977.55   4347.27   -4.170E-01   1.444E+00   3.96     1.184E-01      1.019E-09     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
1469.19   1471.71   1479.19   3800.25   -7.536E-01   1.934E+00   3.21     1.190E-01      1.447E-09     0.000E+00      0.000E+00       0.000E+00      2.210E-03      4.392E-03  
1124.20   1132.94   1131.36   4280.38   -7.423E-01   3.431E+00   4.61     1.180E-01      2.397E-09     0.000E+00      0.000E+00       0.000E+00      2.211E-03      4.392E-03  
1055.94   1062.03   1060.36   2519.38   -4.543E-01   7.333E-01   4.50     1.180E-01      1.018E-09     0.000E+00      0.000E+00       0.000E+00      2.211E-03      4.392E-03  
1059.81   1066.25   1065.87   4208.81   -6.909E-01   1.644E+00   4.73     1.195E-01      2.337E-09     0.000E+00      0.000E+00       0.000E+00      2.212E-03      4.392E-03  
1018.63   1026.12   1026.07   3966.08   -6.360E-01   2.907E+00   3.42     1.194E-01      2.143E-09     0.000E+00      0.000E+00       0.000E+00      2.211E-03      4.392E-03  
938.72   944.25   943.20   4113.32   1.172E-01   7.580E-01   4.11     1.181E-01      8.564E-11     0.000E+00      0.000E+00       0.000E+00      2.207E-03      4.392E-03  
1377.51   1380.00   1386.94   4044.85   -1.716E-01   3.840E+00   3.63     1.177E-01      8.533E-11     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
1473.28   1478.60   1478.18   4328.65   -1.057E+00   2.688E+00   4.64     1.175E-01      2.830E-09     0.000E+00      0.000E+00       0.000E+00      2.212E-03      4.392E-03  
1133.30   1139.84   1135.58   3531.67   2.623E-01   2.470E+00   3.29     1.178E-01      2.946E-10     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
616.43   620.51   617.84   4449.05   -1.422E-01   3.026E+00   4.47     1.184E-01      2.923E-10     0.000E+00      0.000E+00       0.000E+00      2.212E-03      4.392E-03  
1462.15   1470.28   1464.40   3996.29   2.777E-01   2.692E+00   4.88     1.174E-01      1.984E-10     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
1005.91   1009.92   1009.81   2881.18   2.054E-01   2.448E+00   3.81     1.172E-01      2.293E-10     0.000E+00      0.000E+00       0.000E+00      2.207E-03      4.392E-03  
1540.61   1549.68   1549.48   4119.84   -1.093E+00   3.529E-01   4.90     1.183E-01      2.768E-09     0.000E+00      0.000E+00       0.000E+00      2.211E-03      4.392E-03  
685.78   690.99   690.34   2455.47   -1.806E-01   3.428E+00   4.51     1.175E-01      3.811E-10     0.000E+00      0.000E+00       0.000E+00      2.210E-03      4.392E-03  
1267.22   1272.99   1268.49   3409.06   3.796E-01   2.508E+00   4.32     1.187E-01      4.936E-10     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
1096.66   1101.90   1105.69   3206.07   -2.034E-01   2.673E+00   3.33     1.181E-01      1.891E-10     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
910.08   919.57   912.37   3323.51   -5.121E-02   2.315E+00   3.76     1.177E-01      1.740E-11     0.000E+00      0.000E+00       0.000E+00      2.210E-03      4.392E-03  
1348.68   1353.57   1352.52   3101.55   1.110E-01   2.813E+00   3.41     1.194E-01      3.727E-11     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
1052.79   1062.75   1059.82   4214.55   -2.016E-01   2.198E+00   4.56     1.176E-01      2.016E-10     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
1496.24   1501.14   1497.55   3789.81   5.401E-01   3.340E+00   3.63     1.185E-01      7.167E-10     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
1108.23   1114.40   1116.93   2765.83   -5.711E-01   1.122E+00   3.11     1.191E-01      1.460E-09     0.000E+00      0.000E+00       0.000E+00      2.210E-03      4.392E-03  
1911.24   1916.89   1911.68   4211.39   -2.786E-01   3.763E+00   3.77     1.195E-01      1.169E-10     0.000E+00      0.000E+00       0.000E+00      2.211E-03      4.392E-03  
1511.19   1514.69   1518.98   3689.49   2.974E-02   1.914E+00   3.63     1.184E-01      2.130E-12     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
664.11   665.89   669.29   3075.00   -1.277E-01   3.338E+00   4.95     1.188E-01      2.030E-10     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
1070.16   1078.64   1079.79   3820.62   -5.742E-01   3.127E+00   3.30     1.181E-01      1.583E-09     0.000E+00      0.000E+00       0.000E+00      2.210E-03      4.392E-03  
1528.11   1537.80   1529.65   4138.69   1.570E-01   3.308E+00   4.43     1.184E-01      5.810E-11     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
1674.48   1675.29   1677.76   4118.15   6.532E-01   3.763E+00   3.52     1.186E-01      8.373E-10     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
1531.69   1531.71   1534.54   4186.61   6.622E-01   1.808E+00   4.63     1.180E-01      1.028E-09     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
1357.76   1367.34   1362.10   4342.34   -8.782E-01   3.914E+00   3.97     1.194E-01      2.301E-09     0.000E+00      0.000E+00       0.000E+00      2.212E-03      4.392E-03  
1653.51   1656.21   1657.62   3731.22   2.385E-01   4.930E-01   3.93     1.182E-01      1.145E-10     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
1408.67   1418.28   1416.70   4344.43   -1.005E+00   3.386E+00   3.75     1.179E-01      2.800E-09     0.000E+00      0.000E+00       0.000E+00      2.211E-03      4.392E-03  
776.54   779.41   782.38   2731.66   -3.508E-01   3.761E+00   3.83     1.190E-01      1.121E-09     0.000E+00      0.000E+00       0.000E+00      2.211E-03      4.392E-03  
1040.11   1049.20   1040.15   3861.99   4.985E-02   4.472E-02   4.75     1.195E-01      1.263E-11     0.000E+00      0.000E+00       0.000E+00      2.210E-03      4.392E-03  
1052.69   1060.88   1058.53   2521.10   -3.062E-01   2.963E+00   3.00     1.190E-01      4.652E-10     0.000E+00      0.000E+00       0.000E+00      2.210E-03      4.392E-03  
1287.27   1296.92   1288.59   3732.11   -6.211E-01   3.623E+00   4.43     1.176E-01      1.280E-09     0.000E+00      0.000E+00       0.000E+00      2.212E-03      4.392E-03  
1820.60   1829.46   1821.18   4105.47   -5.743E-01   1.066E-01   3.78     1.185E-01      5.474E-10     0.000E+00      0.000E+00       0.000E+00      2.211E-03      4.392E-03  
846.25   853.28   846.90   3351.43   -3.506E-01   2.173E+00   3.75     1.178E-01      9.431E-10     0.000E+00      0.000E+00       0.000E+00      2.213E-03      4.392E-03  
978.14   985.77   986.44   4351.39   -5.689E-01   2.612E+00   4.48     1.187E-01      1.859E-09     0.000E+00      0.000E+00       0.000E+00      2.210E-03      4.392E-03  
958.55   963.02   962.34   2734.85   -5.375E-01   1.507E+00   4.71     1.188E-01      1.728E-09     0.000E+00      0.000E+00       0.000E+00      2.212E-03      4.392E-03  
1793.81   1803.77   1794.46   4286.20   1.322E-01   2.057E+00   3.28     1.182E-01      2.989E-11     0.000E+00      0.000E+00       0.000E+00      2.210E-03      4.392E-03  
1019.51   1028.51   1026.17   3487.76   -1.421E-01   3.303E+00   3.35     1.192E-01      1.068E-10     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
1033.50   1034.50   1039.07   3344.53   1.828E-01   2.323E+00   3.02     1.178E-01      1.720E-10     0.000E+00      0.000E+00       0.000E+00      2.207E-03      4.392E-03  
1087.51   1094.05   1090.83   3634.87   -6.745E-01   1.604E+00   3.53     1.185E-01      2.115E-09     0.000E+00      0.000E+00       0.000E+00      2.213E-03      4.392E-03  
1037.15   1043.68   1041.08   3114.92   1.348E-01   3.338E+00   3.40     1.188E-01      9.290E-11     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
693.11   694.50   697.51   2903.72   2.171E-02   1.661E+00   4.61     1.181E-01      5.387E-12     0.000E+00      0.000E+00       0.000E+00      2.207E-03      4.392E-03  
1843.89   1848.29   1846.21   4096.60   -5.605E-01   3.947E+00   4.97     1.187E-01      5.084E-10     0.000E+00      0.000E+00       0.000E+00      2.211E-03      4.392E-03  
1034.07   1038.42   1043.91   4379.51   -4.682E-01   3.872E+00   3.67     1.196E-01      1.127E-09     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
1070.38   1079.31   1074.51   4132.38   3.121E-02   5.579E-01   3.60     1.182E-01      4.675E-12     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
1344.76   1349.73   1345.79   3630.98   -7.982E-01   2.608E+00   4.30     1.173E-01      1.938E-09     0.000E+00      0.000E+00       0.000E+00      2.213E-03      4.392E-03  
1388.97   1398.72   1390.95   3531.88   8.459E-02   3.534E+00   3.08     1.174E-01      2.040E-11     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
1424.59   1431.20   1425.15   4353.10   4.579E-01   5.317E-01   3.47     1.183E-01      5.684E-10     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
933.45   942.91   935.95   2600.49   -2.949E-01   3.877E+00   4.60     1.184E-01      5.487E-10     0.000E+00      0.000E+00       0.000E+00      2.211E-03      4.392E-03  
1519.36   1527.84   1526.60   3727.77   -1.059E-01   1.770E+00   4.67     1.176E-01      2.673E-11     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
598.23   601.88   598.79   4472.84   -9.856E-03   3.950E-01   3.49     1.184E-01      1.490E-12     0.000E+00      0.000E+00       0.000E+00      2.210E-03      4.392E-03  
1546.66   1547.25   1555.49   4143.97   -8.417E-01   2.682E+00   4.61     1.178E-01      1.629E-09     0.000E+00      0.000E+00       0.000E+00      2.210E-03      4.392E-03  
887.07   889.93   892.18   2649.89   -4.716E-01   2.479E+00   3.85     1.195E-01      1.554E-09     0.000E+00      0.000E+00       0.000E+00      2.212E-03      4.392E-03  
1522.08   1524.77   1528.61   3545.30   9.770E-02   3.104E+00   3.98     1.191E-01      2.266E-11     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
1724.14   1727.60   1731.53   4284.68   1.656E-01   1.475E+00   3.30     1.179E-01      5.077E-11     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
1662.70   1663.35   1672.39   4349.49   -7.604E-01   3.830E+00   4.68     1.192E-01      1.151E-09     0.000E+00      0.000E+00       0.000E+00      2.210E-03      4.392E-03  
1296.77   1298.82   1304.58   4497.73   -8.293E-01   1.229E+00   3.04     1.174E-01      2.249E-09     0.000E+00      0.000E+00       0.000E+00      2.211E-03      4.392E-03  
1238.65   1241.41   1248.04   3403.60   -2.289E-01   3.499E+00   4.36     1.177E-01      1.878E-10     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
790.71   794.25   797.95   4453.77   -3.631E-01   2.082E+00   3.28     1.174E-01      1.159E-09     0.000E+00      0.000E+00       0.000E+00      2.210E-03      4.392E-03  
1810.17   1815.61   1818.69   4090.35   -8.791E-01   3.035E-01   4.61     1.183E-01      1.298E-09     0.000E+00      0.000E+00       0.000E+00      2.210E-03      4.392E-03  
1138.32   1145.26   1143.65   3765.55   9.477E-02   1.271E+00   4.58     1.173E-01      3.811E-11     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
1244.72   1249.40   1245.66   3243.97   -7.041E-01   2.890E+00   4.07     1.177E-01      1.760E-09     0.000E+00      0.000E+00       0.000E+00      2.213E-03      4.392E-03  
1541.28   1541.73   1550.17   3646.24   -5.028E-01   2.615E+00   4.64     1.190E-01      5.855E-10     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
786.74   795.75   791.89   3825.43   -2.790E-01   1.685E+00   4.20     1.175E-01      6.911E-10     0.000E+00      0.000E+00       0.000E+00      2.210E-03      4.392E-03  
1865.93   1870.18   1870.24   4135.55   -1.362E-01   4.148E+00   4.37     1.184E-01      2.932E-11     0.000E+00      0.000E+00       0.000E+00      2.210E-03      4.392E-03  
1281.89   1284.36   1290.12   3662.91   -1.641E-02   8.534E-01   3.55     1.181E-01      9.009E-13     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
1625.32   1634.39   1628.04   4475.33   2.205E-01   2.520E+00   4.95     1.196E-01      1.013E-10     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
1069.43   1071.94   1078.26   2754.64   -3.637E-01   1.705E+00   3.86     1.187E-01      6.358E-10     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
956.80   957.41   957.83   4261.69   4.191E-01   3.256E+00   3.70     1.188E-01      1.054E-09     0.000E+00      0.000E+00       0.000E+00      2.207E-03      4.392E-03  
1614.95   1623.26   1623.05   4247.61   -1.204E+00   7.990E-01   4.15     1.173E-01      3.056E-09     0.000E+00      0.000E+00       0.000E+00      2.211E-03      4.392E-03  
1490.91   1494.58   1495.88   4393.28   -1.058E+00   2.173E+00   3.45     1.176E-01      2.770E-09     0.000E+00      0.000E+00       0.000E+00      2.212E-03      4.392E-03  
1152.96   1160.40   1162.66   3180.40   -3.813E-01   9.872E-01   4.15     1.175E-01      6.013E-10     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
957.02   965.85   963.77   2620.03   -2.220E-01   2.218E+00   3.68     1.172E-01      2.959E-10     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
922.19   924.83   927.11   3282.73   -5.277E-01   1.489E+00   4.46     1.183E-01      1.800E-09     0.000E+00      0.000E+00       0.000E+00      2.212E-03      4.392E-03  
1152.99   1158.58   1161.68   3354.34   -7.156E-01   3.544E+00   4.65     1.183E-01      2.118E-09     0.000E+00      0.000E+00       0.000E+00      2.210E-03      4.392E-03  
1698.90   1701.56   1705.14   4146.62   -1.160E+00   9.204E-01   3.55     1.195E-01      2.565E-09     0.000E+00      0.000E+00       0.000E+00      2.211E-03      4.392E-03  
1017.46   1017.56   1021.57   3420.51   2.967E-01   7.282E-01   3.45     1.176E-01      4.674E-10     0.000E+00      0.000E+00       0.000E+00      2.207E-03      4.392E-03  
1508.12   1510.49   1509.25   3383.92   -5.596E-01   1.730E+00   3.20     1.177E-01      7.573E-10     0.000E+00      0.000E+00       0.000E+00      2.212E-03      4.392E-03  
1443.92   1450.22   1450.81   3936.80   7.695E-02   3.350E-01   4.31     1.179E-01      1.562E-11     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
1534.75   1539.24   1540.32   3992.02   2.826E-01   9.521E-01   4.72     1.181E-01      1.865E-10     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
902.64   903.18   910.62   2946.27   -2.103E-01   2.191E+00   4.88     1.175E-01      2.983E-10     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
1652.46   1656.05   1656.03   4396.03   -1.148E+00   9.152E-01   4.43     1.172E-01      2.654E-09     0.000E+00      0.000E+00       0.000E+00      2.212E-03      4.392E-03  
1819.94   1824.98   1824.35   4188.42   3.742E-01   2.821E+00   3.69     1.174E-01      2.326E-10     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
879.60   889.21   884.67   3996.49   -4.261E-01   9.653E-01   4.39     1.175E-01      1.290E-09     0.000E+00      0.000E+00       0.000E+00      2.211E-03      4.392E-03  
1669.08   1672.38   1678.32   4468.97   -1.282E-01   2.065E+00   4.67     1.192E-01      3.244E-11     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
1610.12   1618.58   1612.52   3940.43   -9.548E-01   3.574E+00   4.95     1.183E-01      1.934E-09     0.000E+00      0.000E+00       0.000E+00      2.212E-03      4.392E-03  
1343.85   1350.70   1347.88   4021.97   -9.124E-01   5.587E-01   4.14     1.190E-01      2.535E-09     0.000E+00      0.000E+00       0.000E+00      2.212E-03      4.392E-03  
777.97   786.33   782.19   2696.11   -2.727E-01   9.539E-01   3.57     1.189E-01      6.750E-10     0.000E+00      0.000E+00       0.000E+00      2.211E-03      4.392E-03  
1115.55   1122.58   1118.41   3089.18   1.827E-01   1.688E+00   3.52     1.185E-01      1.474E-10     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
862.54   866.37   871.16   3988.97   -2.412E-01   1.585E+00   3.79     1.182E-01      4.298E-10     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
1331.19   1340.33   1331.74   3854.07   -6.232E-01   3.778E+00   3.73     1.188E-01      1.205E-09     0.000E+00      0.000E+00       0.000E+00      2.212E-03      4.392E-03  
974.74   977.03   982.59   3878.98   -5.370E-02   2.546E+00   3.77     1.184E-01      1.669E-11     0.000E+00      0.000E+00       0.000E+00      2.207E-03      4.392E-03  
770.50   773.35   775.65   2934.12   2.916E-02   3.728E+00   4.29     1.177E-01      7.867E-12     0.000E+00      0.000E+00       0.000E+00      2.207E-03      4.392E-03  
877.18   886.29   879.42   2507.64   -1.391E-01   3.915E+00   4.37     1.172E-01      1.383E-10     0.000E+00      0.000E+00       0.000E+00      2.210E-03      4.392E-03  
1314.71   1320.97   1318.67   3674.51   2.469E-01   2.191E+00   4.92     1.195E-01      1.940E-10     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
1365.28   1371.14   1371.32   3546.24   -9.517E-01   1.603E+00   3.48     1.188E-01      2.673E-09     0.000E+00      0.000E+00       0.000E+00      2.212E-03      4.392E-03  
1240.47   1246.13   1241.87   3673.98   3.810E-01   4.141E+00   4.54     1.191E-01      5.188E-10     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
1864.86   1873.64   1874.23   4255.40   -7.471E-01   1.831E-01   4.94     1.175E-01      8.830E-10     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
1283.93   1288.01   1293.89   3944.25   -2.782E-01   4.047E+00   4.61     1.174E-01      2.583E-10     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
1017.56   1027.09   1023.82   3087.74   -1.738E-01   8.069E-01   4.16     1.193E-01      1.604E-10     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
881.60   882.19   887.98   2688.46   -3.913E-01   3.966E+00   4.28     1.191E-01      1.083E-09     0.000E+00      0.000E+00       0.000E+00      2.210E-03      4.392E-03  
716.49   716.83   722.18   4358.41   -2.495E-01   3.707E-01   3.59     1.188E-01      6.663E-10     0.000E+00      0.000E+00       0.000E+00      2.210E-03      4.392E-03  
1655.34   1657.44   1657.41   3927.16   6.693E-01   1.939E+00   3.82     1.181E-01      8.993E-10     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
968.51   972.57   974.36   2573.20   2.532E-02   3.144E+00   4.10     1.182E-01      3.756E-12     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
1562.35   1570.44   1564.06   4108.22   3.382E-01   1.675E-01   3.75     1.178E-01      2.578E-10     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
1354.63   1363.10   1357.94   4183.02   1.903E-01   4.089E+00   4.42     1.174E-01      1.085E-10     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
1578.76   1586.71   1583.34   4457.54   2.133E-01   3.458E+00   4.56     1.190E-01      1.004E-10     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
1194.65   1201.15   1195.59   2785.88   -4.091E-01   2.678E+00   3.80     1.179E-01      6.449E-10     0.000E+00      0.000E+00       0.000E+00      2.212E-03      4.392E-03  
1684.69   1689.76   1686.86   4488.20   5.826E-01   3.440E+00   4.91     1.189E-01      6.580E-10     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
1016.57   1026.54   1019.91   4129.35   -5.166E-01   2.360E+00   3.72     1.182E-01      1.420E-09     0.000E+00      0.000E+00       0.000E+00      2.212E-03      4.392E-03  
1546.82   1556.47   1550.09   4466.99   -9.656E-01   2.546E+00   4.81     1.192E-01      2.143E-09     0.000E+00      0.000E+00       0.000E+00      2.212E-03      4.392E-03  
909.77   917.83   916.94   3329.82   -1.748E-01   1.049E+00   3.91     1.181E-01      2.028E-10     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
1402.59   1403.42   1405.01   3681.56   -8.482E-01   4.261E+00   4.44     1.186E-01      2.011E-09     0.000E+00      0.000E+00       0.000E+00      2.212E-03      4.392E-03  
993.05   994.17   998.66   2506.94   7.850E-02   2.766E+00   3.42     1.176E-01      3.435E-11     0.000E+00      0.000E+00       0.000E+00      2.207E-03      4.392E-03  
902.14   904.51   909.88   3331.19   -8.993E-02   2.553E-01   3.69     1.188E-01      5.461E-11     0.000E+00      0.000E+00       0.000E+00      2.207E-03      4.392E-03  
1481.56   1489.64   1488.72   3814.80   -1.065E+00   1.508E+00   3.48     1.185E-01      2.843E-09     0.000E+00      0.000E+00       0.000E+00      2.211E-03      4.392E-03  
1022.04   1024.62   1028.39   3157.01   -6.017E-01   2.429E+00   3.94     1.191E-01      1.905E-09     0.000E+00      0.000E+00       0.000E+00      2.211E-03      4.392E-03  
831.02   834.47   836.39   2663.10   -4.134E-01   9.173E-01   4.89     1.187E-01      1.360E-09     0.000E+00      0.000E+00       0.000E+00      2.211E-03      4.392E-03  
1656.12   1657.56   1663.39   4074.63   -1.066E+00   3.582E-01   3.43     1.172E-01      2.279E-09     0.000E+00      0.000E+00       0.000E+00      2.211E-03      4.392E-03  
764.12   772.70   765.69   4398.14   -1.064E-01   8.036E-01   4.63     1.178E-01      1.065E-10     0.000E+00      0.000E+00       0.000E+00      2.211E-03      4.392E-03  
919.59   927.51   920.65   3000.14   8.341E-02   1.764E+00   4.51     1.176E-01      4.522E-11     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
1006.78   1014.56   1010.48   2594.43   -5.227E-01   3.857E+00   3.15     1.186E-01      1.482E-09     0.000E+00      0.000E+00       0.000E+00      2.212E-03      4.392E-03  
1809.22   1818.08   1814.99   4200.20   -1.225E+00   7.360E-01   3.96     1.187E-01      2.523E-09     0.000E+00      0.000E+00       0.000E+00      2.211E-03      4.392E-03  
1665.36   1669.23   1667.47   3780.51   4.470E-01   8.026E-02   3.75     1.176E-01      3.963E-10     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
869.73   871.88   875.50   2743.13   5.087E-02   9.099E-02   3.28     1.194E-01      1.880E-11     0.000E+00      0.000E+00       0.000E+00      2.207E-03      4.392E-03  
828.78   836.78   829.21   4167.12   3.535E-02   4.016E+00   3.51     1.190E-01      1.000E-11     0.000E+00      0.000E+00       0.000E+00      2.210E-03      4.392E-03  
1283.72   1291.10   1290.76   3655.63   -2.764E-02   1.379E+00   4.31     1.191E-01      2.549E-12     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
1082.57   1087.08   1087.58   3547.64   1.720E-01   4.155E+00   4.60     1.187E-01      1.388E-10     0.000E+00      0.000E+00       0.000E+00      2.207E-03      4.392E-03  
1183.66   1185.63   1189.50   3934.95   -7.525E-01   3.469E+00   3.74     1.191E-01      2.223E-09     0.000E+00      0.000E+00       0.000E+00      2.212E-03      4.392E-03  
1136.15   1139.12   1142.74   3125.34   9.043E-02   1.841E+00   4.03     1.182E-01      3.484E-11     0.000E+00      0.000E+00       0.000E+00      2.207E-03      4.392E-03  
729.79   736.82   733.58   2728.07   -2.723E-01   2.462E-01   3.87     1.176E-01      7.649E-10     0.000E+00      0.000E+00       0.000E+00      2.211E-03      4.392E-03  
1090.14   1097.21   1091.52   3679.59   -5.945E-01   8.194E-01   3.06     1.188E-01      1.635E-09     0.000E+00      0.000E+00       0.000E+00      2.213E-03      4.392E-03  
1638.16   1638.30   1644.09   4140.43   3.775E-01   1.339E+00   4.12     1.174E-01      2.922E-10     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
908.69   913.55   916.65   3097.42   -1.570E-01   5.347E-01   4.94     1.184E-01      1.640E-10     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
1215.09   1219.63   1219.29   3014.23   -7.537E-01   1.633E+00   4.00     1.174E-01      2.116E-09     0.000E+00      0.000E+00       0.000E+00      2.212E-03      4.392E-03  
1671.38   1675.28   1671.90   3872.14   -9.228E-01   2.539E+00   3.17     1.195E-01      1.677E-09     0.000E+00      0.000E+00       0.000E+00      2.212E-03      4.392E-03  
1900.53   1906.12   1902.42   4344.38   5.163E-01   2.481E+00   4.80     1.177E-01      4.060E-10     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
941.55   950.08   949.05   4123.95   -5.238E-01   1.668E+00   4.33     1.193E-01      1.701E-09     0.000E+00      0.000E+00       0.000E+00      2.211E-03      4.392E-03  
1063.28   1071.56   1065.56   2976.50   1.002E-01   3.444E+00   3.28     1.183E-01      4.883E-11     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
918.76   920.32   926.22   3445.11   -5.674E-02   1.848E+00   4.95     1.191E-01      2.096E-11     0.000E+00      0.000E+00       0.000E+00      2.207E-03      4.392E-03  
918.56   923.37   918.71   4097.39   -4.478E-01   1.023E-01   4.85     1.194E-01      1.306E-09     0.000E+00      0.000E+00       0.000E+00      2.214E-03      4.392E-03  
1314.96   1315.46   1317.83   3470.87   5.043E-01   2.330E+00   4.58     1.196E-01      8.089E-10     0.000E+00      0.000E+00       0.000E+00      2.207E-03      4.392E-03  
1060.38   1068.17   1063.39   3677.75   1.280E-01   2.925E+00   3.86     1.195E-01      8.014E-11     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
1060.63   1062.08   1069.76   4313.76   -2.196E-01   2.106E+00   4.96     1.183E-01      2.357E-10     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
